,ID,Gender,Race,Age_at_Release,Residence_PUMA,Supervision_Risk_Score_First,Supervision_Level_First,Education_Level,Dependents,Prison_Years,Prior_Arrest_Episodes_Felony,Prior_Arrest_Episodes_Misd,Prior_Arrest_Episodes_Violent,Prior_Arrest_Episodes_Property,Prior_Arrest_Episodes_Drug,Prior_Arrest_Episodes_PPViolationCharges,Prior_Arrest_Episodes_DVCharges,Prior_Arrest_Episodes_GunCharges,Prior_Conviction_Episodes_Felony,Prior_Conviction_Episodes_Misd,Prior_Conviction_Episodes_Viol,Prior_Conviction_Episodes_Prop,Prior_Conviction_Episodes_Drug,Prior_Conviction_Episodes_PPViolationCharges,Prior_Conviction_Episodes_DomesticViolenceCharges,Prior_Conviction_Episodes_GunCharges,Prior_Revocations_Parole,Prior_Revocations_Probation,Condition_MH_SA,Condition_Cog_Ed,Condition_Other,Violations_ElectronicMonitoring,Violations_Instruction,Violations_FailToReport,Violations_MoveWithoutPermission,Delinquency_Reports,Program_Attendances,Program_UnexcusedAbsences,Residence_Changes,Percent_Days_Employed,Jobs_Per_Year,Employment_Exempt,Recidivism_Within_3years
13327,13689,1,0,35,9,8.0,2,1,1,0.5,10,6,2,3,5,5,0,1,3,4,1,1,2,1,0,0,0,0,1,0,0,0,1,1,1,2,0,0,0,0.174377224,0.649911032,0,1
13328,13690,1,1,35,11,7.0,0,0,0,3.5,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0.0,0.0,0,1
13329,13692,1,0,45,8,6.082216088328075,0,1,1,0.5,8,0,0,5,0,1,0,1,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0
13330,13693,1,1,30,2,6.0,0,3,3,0.5,4,0,0,1,2,1,0,0,2,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,5,0,2,0.773480663,0.50448895,0,1
13331,13694,1,1,20,6,10.0,1,3,3,3.5,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1.0,1.0,0,1
13332,13695,1,1,40,24,4.0,0,3,3,1.5,7,6,3,0,5,4,0,0,1,4,1,0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1.0,1.743436754,1,1
13333,13696,1,1,25,4,6.0,2,2,2,0.5,4,1,2,1,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,3,0,0.665929204,1.616150442,0,1
13334,13697,0,1,35,10,9.0,0,3,3,3.5,10,6,0,5,0,5,0,0,3,4,0,3,0,1,0,0,0,0,0,1,0,0,0,0,1,4,0,0,3,0.087301587,1.0,0,0
13335,13698,0,0,30,25,8.0,0,3,3,1.5,5,0,0,1,3,3,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,0,0,0,1,0,5,0,2,0.292490119,1.0,0,1
13336,13699,1,1,25,21,9.0,1,0,0,0.5,5,2,1,1,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0.0,0.0,0,1
13337,13700,1,1,35,20,7.0,2,2,2,1.5,4,0,0,0,4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1
13338,13701,1,0,25,6,8.0,2,1,1,1.5,4,5,1,2,0,5,0,0,0,3,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,3,0,0,1,0.762931034,1.0,0,1
13339,13702,1,0,35,1,4.0,1,1,1,2.5,6,6,3,1,0,2,1,0,2,4,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,3,10,3,0,0.412048193,1.760240964,0,1
13340,13703,1,0,30,3,6.0,1,0,0,2.5,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10,0,0,0.564299424,0.701055662,0,1
13341,13704,0,1,55,16,4.0,1,3,3,3.5,9,2,3,5,2,0,0,1,3,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0.997058824,1.0,0,0
13342,13705,1,1,30,11,6.0,2,0,0,3.5,6,6,1,5,3,0,0,0,0,2,1,1,0,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,2,0.0,0.0,0,1
13343,13706,1,1,25,4,6.0,0,0,0,3.5,2,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0.758812616,0.677643785,0,0
13344,13707,1,1,30,7,5.0,2,2,2,1.5,5,4,0,1,5,0,0,0,0,4,0,0,2,0,0,0,0,0,1,1,0,0,1,0,0,0,9,1,0,0.0,0.0,0,1
13345,13708,1,1,25,20,6.0,2,3,3,0.5,5,4,2,2,3,2,0,1,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
13346,13709,1,0,35,2,9.0,1,0,0,3.5,10,6,1,4,2,5,0,0,3,4,1,3,1,0,0,0,0,1,1,1,1,0,0,0,0,0,10,3,1,0.128378378,1.0,0,0
13347,13710,1,1,35,9,10.0,1,1,1,2.5,10,6,3,5,1,5,1,1,3,4,1,3,1,1,1,1,1,0,0,0,1,1,1,0,0,4,1,2,1,0.092766427,0.201684152,0,1
13348,13711,1,1,25,9,10.0,1,1,1,3.5,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,2,0.850955414,0.930573248,1,0
13349,13712,1,1,25,4,6.0,0,0,0,0.5,6,3,2,4,0,3,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.0,0.0,0,1
13350,13713,0,0,45,16,6.0,2,0,0,0.5,10,6,3,5,1,5,0,0,3,4,1,2,2,1,0,0,0,0,1,1,0,0,0,0,0,0,3,2,0,0.0,0.0,0,1
13351,13714,1,1,25,11,8.0,1,0,0,1.5,4,0,3,0,1,1,0,1,2,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,0.0,0.0,0,1
13352,13715,1,0,40,17,3.0,0,1,1,0.5,5,4,0,1,4,2,0,1,3,1,0,1,2,0,0,0,0,0,1,1,0,0,1,1,1,2,5,3,0,0.2248,0.2922,0,1
13353,13716,1,0,25,18,5.0,0,1,1,1.5,6,4,0,1,0,5,0,0,1,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0.0,0.0,0,1
13354,13717,1,0,35,3,7.0,2,1,1,3.5,4,4,1,3,0,4,0,0,3,2,1,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,0.785915493,1.0,0,1
13355,13718,1,1,30,20,6.0,2,3,3,2.5,3,0,0,0,3,0,0,1,1,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0.832466181,0.570109261,0,0
13356,13719,1,0,25,14,9.0,1,0,0,0.5,8,6,1,5,2,5,1,1,0,4,1,3,2,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0.0,0.0,0,1
13357,13720,1,1,35,3,8.0,2,3,3,2.5,10,6,1,1,5,3,0,0,3,4,0,0,2,1,0,0,0,1,1,1,0,0,0,0,0,1,6,0,0,0.375542064,0.316782307,0,0
13358,13721,1,0,35,25,7.0,2,0,0,0.5,5,4,0,4,0,4,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0.415,0.22828125,0,1
13359,13722,1,0,25,17,8.0,2,1,1,1.5,10,6,2,2,0,5,0,1,2,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0.640776699,1.0,0,1
13360,13723,1,0,30,12,1.0,0,0,0,1.5,5,6,0,2,2,5,0,0,2,2,0,1,2,1,0,0,1,0,1,1,0,0,0,0,0,4,10,3,3,0.965357968,1.265300231,0,0
13361,13724,1,1,25,3,5.0,1,0,0,0.5,4,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,4,3,3,0,0.126614987,0.94379845,0,1
13362,13725,1,0,25,25,7.0,1,0,0,1.5,5,0,1,1,2,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,1,0.262411348,0.647606383,0,1
13363,13726,1,1,40,19,5.0,0,3,3,1.5,6,6,2,2,2,5,0,0,1,4,0,2,2,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.0,0.0,1,1
13364,13727,1,1,40,22,6.0,0,3,3,3.5,9,6,0,5,2,5,0,0,3,2,0,3,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.0,1.018828452,0,1
13365,13728,1,1,55,23,2.0,0,1,1,0.5,4,1,0,2,1,1,0,1,1,3,0,3,1,0,0,1,0,0,1,1,0,0,0,0,0,4,0,0,0,0.0,0.0,0,1
13366,13729,0,1,40,6,10.0,1,3,3,3.5,5,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,0.997126437,0.787176724,1,0
13367,13730,1,0,40,13,5.0,0,0,0,1.5,10,6,2,2,3,5,1,1,1,4,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,4,3,2,0.81680831,1.03470255,0,1
13368,13731,1,1,25,13,9.0,1,0,0,3.5,5,0,1,1,2,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,6,0,0,1.0,3.757716049,0,1
13369,13732,1,1,30,20,8.0,2,0,0,2.5,3,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823892894,0.376158599,0,0
13370,13733,0,0,25,12,10.0,1,0,0,1.5,3,3,0,1,1,2,0,0,2,1,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0.8,0.802747253,0,1
13371,13734,1,0,25,17,8.0,2,0,0,2.5,4,1,0,2,0,3,0,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.931863727,0.731963928,0,1
13372,13735,1,1,25,9,6.0,2,1,1,0.5,3,1,1,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1
13373,13736,1,1,30,7,6.0,2,0,0,2.5,3,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0.788924559,0.586276083,0,1
13374,13737,0,0,35,14,5.0,0,3,3,2.5,8,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.765,0.913125,0,0
13375,13738,1,1,20,14,8.0,1,1,1,1.5,2,2,0,2,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,4,0,3,3,0.475728155,0.635217391,0,0
13376,13739,1,1,25,20,6.0,2,0,0,1.5,4,1,1,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0.0,0.0,0,1
13377,13740,1,1,55,4,2.0,0,3,3,0.5,10,6,2,5,0,5,0,0,3,3,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,0.743315508,0.976604278,0,1
13378,13741,1,1,25,25,6.0,2,3,3,3.5,2,6,3,2,0,3,1,0,1,4,1,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.732739421,0.813474388,0,1
13379,13742,1,1,45,5,6.0,2,0,0,1.5,10,6,1,5,1,5,0,0,3,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0.0,0.0,0,0
13380,13743,1,1,55,20,8.0,1,1,1,3.5,3,1,1,2,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.635217391,0,0
13381,13744,1,0,55,14,3.0,0,2,2,0.5,10,3,0,5,1,5,0,0,3,3,0,3,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,0,1
13382,13745,1,0,40,1,7.0,2,3,3,1.5,10,5,1,5,0,4,0,1,3,4,0,3,0,0,0,1,1,0,1,1,1,0,0,0,0,2,0,0,2,1.0,2.0,0,1
13383,13746,0,1,35,3,7.0,2,3,3,3.5,4,1,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0.694378838,0.862659424,0,0
13384,13747,1,1,30,18,7.0,2,0,0,2.5,10,4,3,5,0,5,0,0,3,0,1,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,0,0.0,0.0,0,1
13385,13748,0,0,45,11,8.0,0,3,3,1.5,10,6,1,5,2,5,0,0,3,4,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.475728155,0.635217391,1,0
13386,13749,1,1,20,4,8.0,2,3,3,1.5,7,0,0,4,0,3,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,4,10,0,0,0.417195208,0.257399577,0,0
13387,13750,1,0,55,23,9.0,1,1,1,1.5,10,6,3,5,2,5,1,0,3,4,0,3,1,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0.441891892,0.493581081,1,1
13388,13751,1,1,35,16,5.0,0,3,3,1.5,5,2,2,0,5,1,1,1,2,1,0,0,2,0,0,1,0,1,1,1,0,0,0,0,0,0,6,0,0,0.964163823,0.934940273,0,0
13389,13753,1,1,25,4,8.0,0,0,0,0.5,4,0,1,0,2,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,4,10,0,1,0.530035336,0.645318021,0,1
13390,13754,1,0,40,17,6.0,2,2,2,1.5,9,6,3,5,3,2,1,1,3,4,1,2,2,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,3,0.091880342,0.780448718,0,1
13391,13755,1,1,30,6,8.0,0,0,0,1.5,10,6,0,3,5,5,0,0,3,3,0,3,2,1,0,1,0,0,1,1,0,0,0,0,0,4,7,0,0,1.0,0.920025189,0,0
13392,13756,1,0,25,17,10.0,1,1,1,1.5,10,2,0,5,1,5,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,0,1,3,5,1,1,0.122051282,0.749230769,0,1
13393,13757,1,1,25,10,6.0,2,0,0,3.5,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,1,0,0.0,0.0,0,0
13394,13758,1,1,25,4,7.0,2,2,2,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,1,0.255115962,0.498294679,1,1
13395,13759,1,0,35,14,9.0,1,3,3,3.5,8,6,2,3,2,5,1,0,3,4,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,0,2,0.711724138,0.503793103,0,1
13396,13760,1,0,30,16,8.0,0,0,0,3.5,4,3,3,2,0,2,0,0,2,2,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,4,10,2,2,0.374015748,2.0,1,1
13397,13762,1,1,30,25,9.0,1,0,0,2.5,7,3,1,2,4,2,0,1,0,1,0,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0.713913043,0.635217391,1,0
13398,13763,1,1,30,22,7.0,2,3,3,0.5,10,6,2,0,3,5,1,0,2,4,1,0,2,1,1,0,0,1,1,1,1,0,0,0,0,3,2,3,0,1.0,1.0,0,1
13399,13764,1,1,45,7,1.0,1,0,0,2.5,10,4,0,5,0,5,0,0,3,2,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,1
13400,13766,1,0,35,16,5.0,1,3,3,1.5,8,6,2,3,2,5,1,0,3,4,1,3,1,1,1,0,0,0,1,1,1,0,0,0,0,4,10,2,3,0.0,0.635217391,0,0
13401,13767,1,0,45,1,4.0,0,0,0,1.5,7,4,0,5,1,2,0,0,2,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.350380097,0.252418798,0,0
13402,13768,1,0,55,14,4.0,0,1,1,1.5,7,4,1,3,1,3,0,0,1,2,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1.0,1.706775701,1,0
13403,13769,1,1,55,12,6.082216088328075,0,2,2,0.5,4,6,2,5,1,2,0,0,3,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.940898345,1.726950355,1,1
13404,13770,1,1,40,20,7.0,2,3,3,2.5,10,6,3,5,5,5,0,1,3,4,0,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1.0,1.62477758,0,0
13405,13771,1,0,30,4,5.0,1,1,1,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0.154613466,0.30361596,0,1
13406,13772,1,1,40,18,9.0,0,0,0,3.5,10,6,0,3,5,5,0,0,3,4,0,2,1,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,1,0.630831643,0.740872211,0,1
13407,13773,1,0,30,14,8.0,0,2,2,0.5,8,6,1,4,0,5,1,0,2,4,0,2,1,1,0,1,0,0,1,0,0,0,0,1,0,3,6,3,1,0.432357043,1.018828452,0,1
13408,13774,1,0,20,17,10.0,1,0,0,3.5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0
13409,13775,1,1,30,11,5.0,0,1,1,0.5,10,6,3,4,0,5,1,1,3,4,1,2,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0.147368421,0.961184211,0,1
13410,13776,1,0,35,22,8.0,2,0,0,0.5,8,4,0,5,1,4,0,0,2,2,0,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0,1
13411,13777,0,1,30,2,10.0,1,3,3,1.5,6,4,1,3,2,3,0,0,1,2,0,2,1,0,0,0,0,0,1,1,0,0,0,1,0,4,2,0,0,0.0,0.0,0,1
13412,13778,1,0,55,17,3.0,0,2,2,1.5,5,6,0,0,5,5,0,0,3,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.952411995,0,0
13413,13779,1,1,25,23,9.0,0,3,3,3.5,8,0,1,5,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0.0,0.0,0,1
13414,13780,1,1,25,1,10.0,1,1,1,3.5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,7,3,0,1.0,0.773015873,0,0
13415,13781,1,1,40,22,4.0,0,3,3,2.5,9,4,0,1,5,4,0,0,3,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0.0,0.0,0,0
13416,13782,1,0,40,14,4.0,0,3,3,2.5,8,5,0,5,0,2,0,0,3,1,0,3,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0.0,0.0,0,1
13417,13783,1,1,25,7,9.0,1,0,0,1.5,10,5,0,5,0,1,0,0,3,4,0,3,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1.0,2.0,0,0
13418,13784,1,1,30,5,7.0,2,2,2,1.5,9,6,1,4,5,5,0,1,3,4,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.70631068,0.443264563,0,0
13419,13785,1,0,30,18,6.0,2,3,3,1.5,10,2,0,2,5,2,0,1,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,1
13420,13786,1,1,35,24,7.0,0,3,3,2.5,10,6,1,1,5,5,0,0,3,4,0,1,2,1,0,0,0,0,1,0,0,0,0,0,1,2,0,0,3,0.600203978,0.372514023,0,1
13421,13787,0,0,25,14,10.0,1,1,1,1.5,3,6,0,2,2,3,0,0,0,3,0,2,0,1,0,0,0,0,1,1,0,0,1,0,0,2,10,3,3,0.330206379,1.027908068,0,1
13422,13788,1,0,55,12,1.0,0,0,0,1.5,10,6,2,5,1,5,1,1,3,2,0,3,1,1,0,0,0,1,1,1,1,0,0,1,1,4,3,3,3,0.0,0.0,0,1
13423,13789,1,1,55,12,6.0,2,1,1,0.5,10,3,0,1,4,5,0,0,2,0,0,1,2,1,0,0,0,1,1,0,0,0,0,1,0,3,0,0,1,1.0,1.391428571,0,0
13424,13790,1,1,30,19,6.0,2,2,2,3.5,3,3,3,1,0,1,1,1,1,4,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,1.0,0,1
13425,13791,1,1,55,14,6.0,0,0,0,2.5,9,4,3,3,3,1,0,0,3,0,0,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1,1.0,1.937665782,0,0
13426,13792,0,1,35,19,10.0,1,2,2,1.5,6,6,0,5,0,3,0,0,0,3,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1.0,1.907310705,0,0
13427,13793,1,1,40,1,5.0,0,3,3,2.5,9,4,0,3,5,0,0,0,2,2,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2,0.881097561,1.0,0,1
13428,13794,1,0,35,3,5.0,2,2,2,0.5,7,5,3,3,0,4,1,0,2,3,1,3,0,0,1,0,0,1,1,0,1,0,0,0,0,4,7,1,2,0.749354005,2.831395349,0,1
13429,13795,1,1,25,11,9.0,1,3,3,0.5,4,0,0,3,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.693037975,2.0,0,1
13430,13796,1,1,30,20,5.0,0,3,3,1.5,2,3,0,0,1,0,0,1,1,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0.824104235,1.0,0,0
13431,13797,1,1,20,5,10.0,1,1,1,0.5,5,1,0,2,3,3,0,1,2,1,0,1,2,0,0,0,0,0,1,0,0,0,1,1,0,4,3,3,0,0.212616822,0.85338785,0,1
13432,13798,1,1,30,5,9.0,1,1,1,1.5,1,2,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,10,0,0,0.226579521,0.795751634,0,0
13433,13799,1,0,55,14,7.0,1,0,0,3.5,10,5,3,3,3,0,0,0,1,2,1,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0.932989691,0.941365979,0,0
13434,13800,1,0,55,24,5.0,0,1,1,0.5,10,6,3,5,5,5,1,0,3,4,1,3,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.0,1.0,0,1
13435,13801,1,0,40,2,7.0,2,0,0,1.5,7,6,0,2,3,5,0,0,3,4,0,1,1,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,3,0.835443038,0.420310702,0,0
13436,13802,1,0,35,17,6.0,0,1,1,1.5,3,2,0,0,3,2,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,10,0,1,1.0,2.156988189,0,1
13437,13803,0,1,25,10,8.0,0,0,0,0.5,3,1,0,3,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0
13438,13804,1,1,55,6,3.0,0,1,1,0.5,10,6,0,5,4,5,0,1,3,4,0,3,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0
13439,13805,1,1,40,8,4.0,0,3,3,0.5,9,4,1,1,5,2,0,0,3,3,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,3,1.0,2.0,0,1
13440,13806,1,1,30,4,6.0,2,2,2,1.5,4,4,1,2,2,2,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1.0,0.825423729,0,0
13441,13807,1,1,55,4,2.0,0,1,1,0.5,10,6,2,5,1,5,0,0,2,4,1,3,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.215311005,0.873803828,0,1
13442,13808,1,1,25,8,6.0,2,0,0,2.5,3,2,1,0,3,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.10472103,0.313519313,0,1
13443,13809,1,1,25,4,5.0,0,1,1,0.5,5,0,1,1,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0
13444,13810,1,0,30,3,10.0,1,2,2,1.5,10,6,1,5,2,5,0,0,1,2,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0.0,0.0,0,1
13445,13811,1,0,35,17,8.0,0,0,0,3.5,2,5,2,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.335608646,0.41552901,1,1
13446,13813,0,1,30,19,6.0,2,2,2,2.5,8,3,0,5,0,2,0,0,3,2,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1.0,0.519559033,1,0
13447,13816,1,0,25,7,6.0,1,1,1,2.5,4,4,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,4,10,2,0,0.587542088,1.84469697,0,1
13448,13817,1,1,35,14,7.0,2,3,3,1.5,6,5,1,0,4,5,0,0,2,4,1,0,2,1,0,0,0,0,1,0,0,0,0,0,0,2,5,1,3,0.0,0.0,1,0
13449,13818,0,0,40,14,5.0,0,2,2,0.5,1,2,0,3,0,0,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.144927536,1.0,0,0
13450,13819,1,1,35,19,5.0,1,0,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0.0,0.0,1,1
13451,13820,1,1,25,19,6.0,2,1,1,2.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0,1
13452,13821,1,1,45,5,8.0,2,0,0,3.5,10,2,0,5,0,2,0,0,3,0,0,3,0,0,0,0,1,0,1,0,0,0,0,1,0,1,10,1,0,0.589823009,0.323230088,0,0
13453,13822,0,0,40,24,4.0,0,2,2,0.5,4,5,2,1,4,3,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,10,0,0,1.0,1.0,1,1
13454,13823,1,1,25,7,10.0,1,3,3,2.5,5,5,1,1,5,1,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,5,0,0,0.0,0.0,0,1
13455,13824,1,1,35,11,7.0,0,3,3,0.5,10,3,0,5,1,1,0,0,2,2,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.845177665,0.927030457,1,1
13456,13825,1,1,30,11,6.0,2,1,1,0.5,4,0,1,0,2,1,0,1,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,0,0
13457,13826,1,1,20,20,8.0,2,3,3,1.5,4,2,1,0,3,0,0,1,1,2,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,0.469879518,1.0,1,1
13458,13827,1,1,35,9,9.0,1,0,0,1.5,10,6,0,5,0,5,0,1,3,3,0,3,0,1,0,0,1,0,1,1,0,0,1,0,0,4,0,0,0,0.0,0.0,0,1
13459,13829,1,0,30,20,5.0,1,2,2,3.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.0,1.173179872,0,0
13460,13830,1,1,55,1,4.0,1,0,0,3.5,9,6,3,1,3,5,1,1,3,4,1,1,2,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,3,0.219402985,0.545149254,1,1
